time_ms,curve_1,curve_2,curve_3,curve_4,curve_5,curve_6,curve_7,curve_8,curve_9,curve_10
1107,-237.75075738172342,-580.9846088693034,-649.585726910798,-226.4456193709373,-646.3382051787553,-231.64065599625167,-355.19896281755723,-221.77688681881025,-357.26923345272826,-611.831010031096
1108,-241.53333072616,-578.8480751269755,-647.5078727119356,-224.04079347387392,-647.1160302841513,-228.37158240921678,-356.61491857371163,-220.45270788626746,-355.9713620869284,-615.3216135422131
1109,-246.33203104370364,-576.8865509892448,-647.4221944506378,-222.13552120089352,-646.8618463441987,-225.39310476818042,-356.55831849876574,-219.7051628874093,-356.35102823047185,-620.5052900426296
1110,-251.8896531921858,-575.2000299067965,-646.7843615293386,-220.48253001138178,-647.3636291586655,-222.886264089836,-355.641485821601,-218.9220263200322,-356.5181409487557,-624.995049504921
1111,-256.9088032081853,-573.5147476373235,-646.0076332805533,-220.00824116725335,-648.4347415773999,-221.51472081556238,-357.3064849272805,-219.4194690386008,-356.5320306969807,-628.0978227528933
1112,-260.52120648339456,-574.100451122473,-644.3115893186975,-219.761893969306,-648.3430453267921,-220.58466600612465,-358.6516047746051,-219.28298556035318,-354.7833326157069,-630.1552856877215
1113,-264.9273287557434,-576.2219967413998,-642.7256947101087,-219.5178295608304,-649.1172420900076,-219.77173380165746,-359.3702735344418,-219.4440441172866,-352.43823838246976,-632.2620294586006
1114,-269.1883710821882,-577.6471377671456,-641.909410570611,-219.06469144621255,-648.2450417597039,-220.3081770502425,-360.7429549816492,-219.51771099149715,-348.09400725974837,-634.0406209542111
1115,-273.3788631482425,-579.4386896632228,-640.4036510422779,-217.72477580532936,-646.8074763222147,-221.60271220765244,-362.32364611739536,-221.39298409145627,-343.88635043129284,-634.3863565798366
1116,-277.29575719348105,-582.1206709438121,-640.2973652016116,-216.0140567279813,-644.839411964112,-222.92236207514992,-363.35684450675143,-223.2163880221883,-340.3193231013544,-634.6193469014972
1117,-280.82941405036763,-584.1223017037205,-641.3993178127192,-215.81222469938638,-643.8084825087352,-224.14992095470143,-363.05091893350334,-225.30008756033567,-337.3449651990418,-635.0392057196964
1118,-285.22215748759004,-587.0511777029408,-641.6178895796155,-215.32389157198077,-643.7778226093149,-226.51409600554996,-362.765385882669,-227.96895521570934,-335.2869499224845,-635.0598070691927
1119,-287.8454661552243,-589.914751227723,-641.9580249011641,-215.66895728506697,-643.3781508337664,-229.03222018085776,-362.5904013956457,-229.73260874838638,-333.9514685696979,-636.3183303941282
1120,-291.1754369534827,-593.4347971693045,-642.2326133370991,-216.4330409976482,-643.629342317726,-230.4524144392695,-362.9022699348582,-231.95019247709556,-334.18014861046345,-637.5664774843217
1121,-294.662983856143,-596.7182805695215,-642.3141519889991,-217.04844903008694,-642.8368120061524,-233.28077543727477,-362.9196124500403,-235.21259377541966,-335.6812274436413,-639.8104949209282
1122,-297.6422454456887,-599.7115456632637,-641.3059344307418,-215.36872881411543,-642.492153234079,-236.3455104402461,-362.8248075106438,-237.6456708859776,-336.33516430934776,-642.2642310449212
1123,-301.89126371401886,-603.0080832580402,-640.9122322842338,-214.44318487516182,-642.6935010806433,-238.66761448475842,-363.3046587122851,-240.4292454611258,-336.33082861732566,-644.7023721854982
1124,-305.3346876193052,-606.440043934848,-640.2791828413895,-213.9593721740252,-643.4053771271869,-240.48511022551781,-363.30642221635077,-243.8894951602972,-337.30996809175923,-646.8536724630663
1125,-307.39117014338285,-609.1630518287895,-637.4850551427098,-213.85368513863176,-644.5132465398214,-241.48059040136374,-362.9245340407419,-247.01033911184211,-338.8833179826316,-648.4057526005132
1126,-309.2853362573667,-612.3799573584205,-633.1548424434417,-214.22380956550262,-646.0270378396344,-240.25114706294306,-361.67276593652764,-248.83862959950946,-342.2411410331778,-649.9561688493086
1127,-308.7944062090168,-614.4147624122419,-630.2040548313422,-214.75650931321238,-647.4316825347413,-238.31642634942637,-360.77167835548585,-251.38687143505817,-347.13921644894117,-650.8684154678801
1128,-306.87062726534316,-615.5331419889229,-627.9959361613552,-216.20772708481445,-648.4456107811129,-236.26809502656775,-358.92715138385705,-253.3458352267956,-352.7667663411273,-651.8617488301832
1129,-304.47699695653637,-615.8185350745784,-625.6683449153189,-218.34748838082322,-652.2182726207145,-233.7335960815267,-359.4336186561689,-254.8565358952702,-358.2837236989952,-653.0080947684991
1130,-302.1221885497726,-616.0950805229868,-624.0236454370141,-221.7743175117618,-655.0006041804952,-230.7593991527869,-361.6691921559349,-256.3106258856787,-364.66557764278116,-654.4960158896113
1131,-299.43397105276364,-614.9927081134792,-621.797985518414,-225.6062191944934,-655.7867113935255,-227.0223520977865,-364.57993948784696,-256.28902165314247,-370.62814778971966,-655.5435231638021
1132,-297.24263170520896,-613.952949799863,-620.1751389295533,-228.90048240339763,-658.0095299325681,-221.76421304104915,-367.85775542196325,-256.7366511123551,-377.0340664714504,-655.8143627008338
1133,-295.1074174036413,-612.0506320361836,-620.5506820834833,-232.24009955152763,-659.6164066676898,-216.63617801836511,-372.55877245895573,-257.5631991915545,-383.5682521842663,-656.2931839359297
1134,-292.4408138809289,-609.8549359106873,-621.4096827360712,-234.81736598448956,-661.5649622670262,-211.6601892424813,-377.0105321268847,-258.85318801215254,-389.52432751972214,-656.6270357288549
1135,-289.92973157579735,-608.0559979169834,-623.9450714315377,-238.98478212892567,-661.8953666146557,-206.15638828322346,-382.32685079810705,-260.334515320504,-396.77539555141317,-657.4788192662645
1136,-288.43634307475827,-605.7536926662251,-626.8155982982541,-241.89721143054396,-660.8791800197154,-202.3017188207732,-387.45491270185425,-261.89223954067563,-402.4128797191086,-659.1886855373288
1137,-286.39512057923525,-603.8157684794695,-630.5877224989633,-244.3168672664195,-658.8422626386053,-198.60465373461767,-393.05865530266306,-264.4668483564192,-407.0629344103307,-660.8370717806249
1138,-285.116494509187,-602.3176308144411,-635.2360092330729,-247.6452723864768,-657.32258740249,-195.49411894922466,-398.7386493735404,-265.756056199901,-411.83946134080446,-662.0738858403187
1139,-283.4182123391136,-600.7781772329619,-638.4225848578442,-251.67031194947725,-656.0384525483653,-193.35156472078768,-403.50111891538313,-266.9685669668237,-416.4122637284798,-663.4337128280551
1140,-281.52423380871784,-599.7184729103496,-641.6346052943267,-255.2039174320505,-653.7884960385675,-192.09667598972254,-410.78340631332975,-267.7048194608471,-420.39741691563177,-662.5265386665344
1141,-279.1895022383326,-600.299361160561,-646.6362281300668,-258.2215519323655,-651.1959194419086,-191.1792405490133,-419.07371817605747,-267.52175801667863,-422.97817163057994,-661.898997300172
1142,-277.27985686735025,-601.5035401000835,-651.6012361560514,-261.09474202381136,-648.047931534029,-191.15688175932945,-426.0272190945715,-266.622704845435,-425.64750757895337,-660.6510222545746
1143,-277.0405311519404,-603.0918873258273,-657.1152453241505,-264.4652678211118,-646.449155204132,-192.1268273174069,-433.10429906113507,-264.8712127046864,-428.3000058120832,-660.9020598494818
1144,-277.566930393297,-604.7440886169697,-663.4141061151907,-267.1437473826493,-644.6262485151665,-195.08795699458003,-439.4258333573853,-264.1890541769355,-430.28137927398,-660.6045646128177
1145,-278.295707996702,-606.8057501279186,-670.0171047545309,-269.14503471926264,-643.3994617931678,-198.22380116591495,-445.37386663893494,-263.0227729915041,-432.43186726743534,-660.593268301513
1146,-279.36988402219004,-609.0886261645999,-675.5119964311223,-271.5958473221934,-642.3482877392789,-200.80579531550126,-450.17048121495117,-261.833783768948,-434.52488264388774,-661.0737565903003
1147,-281.17645226104736,-610.8313411990466,-681.4046071217432,-274.2403991782147,-641.9473722653245,-203.85182041858005,-456.5684067276369,-261.3191633729162,-436.75232998057163,-660.7065847823361
1148,-284.3603204295454,-613.6549698485949,-683.4871338219399,-276.6258151876742,-642.9622117526751,-207.29159315913506,-464.0311945667845,-262.19876655750227,-439.07689621784056,-660.0388405628021
1149,-286.4829395581062,-616.1015395688299,-686.2089637799913,-277.99487855259616,-643.6442353235576,-209.7447226249169,-471.2475533716138,-262.88752173999063,-440.5401125012996,-659.9221887054713
1150,-290.4863892220699,-618.0108527036818,-688.034144662279,-278.19238357257734,-643.9498958003766,-212.57587837590503,-478.1153423188697,-264.555005164917,-441.5278095258645,-658.8348467339752
1151,-293.5158386163217,-620.0704941525755,-688.5444534584631,-277.74192217154877,-644.2025002247481,-215.74769659835192,-484.6534229499996,-267.89307719034946,-441.16646879608845,-657.7757119326012
1152,-296.60606524143475,-621.8043189056083,-687.034158713022,-276.4260573957282,-644.9748663830771,-218.71052719237957,-491.09775349927975,-270.8760313308998,-440.6072969334074,-655.7761010184595
1153,-299.81539502815235,-624.3906486179699,-685.0719729002403,-276.6724730531365,-645.8508342052993,-220.7615665111171,-497.16073990024324,-273.21809864149094,-441.28318990300295,-653.574425118524
1154,-300.5098965612535,-626.9186582257696,-682.3705292131802,-275.9721514437951,-647.2835197162468,-220.66304578378066,-501.50069647054886,-275.1651438434165,-440.839071793409,-651.8090763603234
1155,-300.4754758315459,-628.3330120143804,-677.2791467043398,-273.7892447071638,-649.7520283422349,-220.44903078859136,-505.4401590117298,-277.5828241418831,-441.64040762848475,-649.826609781473
1156,-301.1835531583853,-629.0313639950682,-673.3756183538719,-272.23965657993125,-651.596036769747,-219.31714727117753,-508.71896350951897,-279.25586122409504,-444.2264347602404,-649.6556593328102
1157,-301.54779072504846,-628.2720965204159,-669.5775673575461,-269.64015938789504,-653.6973372903169,-218.59620638298492,-511.8528977055278,-280.827246452995,-446.3071420741311,-649.2040940552265
1158,-303.6511893695023,-628.010946933992,-664.2372036203353,-267.5528829764865,-655.1651955059673,-217.405539211968,-513.7133891913373,-282.55615461489117,-447.96005983777025,-648.8251154339407
1159,-305.145805793359,-628.2335881801024,-659.212883603024,-266.22788805228276,-658.965788102478,-215.17588366288317,-516.0452877165562,-284.48588291763645,-449.1210307828232,-647.6771156797798
1160,-307.19653678378864,-627.370276482543,-653.1657922439297,-265.1818213549695,-661.4026698453315,-212.58888317479875,-517.5447218797557,-287.459527026331,-450.01519428229705,-647.1644821144827
1161,-308.757179502208,-626.1388779160078,-647.090896384155,-262.8124993968965,-663.6662651224364,-211.5121795442952,-518.434419665359,-290.7516340790586,-450.44744283990065,-646.6809231565591
1162,-309.3504680104715,-625.394814411304,-642.2334769674187,-259.5887300648455,-667.3279523433843,-209.400411804744,-519.0299021550455,-294.7355533066249,-451.59078770484746,-646.8186146548984
1163,-310.21543213511404,-624.6210578800104,-636.2430937644077,-256.1548675202071,-669.8664052136525,-207.6685306871691,-519.4355103778165,-298.68278432185616,-452.01444559489175,-647.530544066854
1164,-310.46160999732246,-623.7516358220489,-630.6461033244547,-253.50179952672593,-671.7532177170593,-205.5801728686838,-518.0206306404455,-302.8117214948748,-451.95604263045834,-648.0989431918962
1165,-311.0141901871121,-623.1995591100682,-625.3836342552008,-251.92976867431452,-672.5989925051083,-203.81396324634625,-516.4987590728731,-306.55312764168445,-452.0786270505512,-650.0566871894652
1166,-310.6710449679789,-622.596021721661,-619.6941167374663,-250.0842087509246,-673.6658481279414,-202.52069275145016,-515.1586875959531,-309.3914602900275,-451.6944460370481,-652.4974275562371
1167,-309.40187276040785,-621.6214119334652,-613.5751095795374,-248.65427805283534,-674.0126990710703,-199.94570291868212,-514.8525766850161,-312.3845102022921,-453.3387868534803,-653.7024734703174
1168,-308.3163619915693,-621.251759200459,-609.4274611736973,-248.40233514042652,-673.3942296923774,-197.57863989567142,-514.2776754784384,-313.90174127138437,-454.4156408951368,-655.2319328773362
1169,-305.87014364460003,-619.5461428740716,-605.4328323203658,-247.52682114235077,-673.8852051002441,-195.93178731959483,-514.1475194417518,-315.6504396031376,-456.1592815669827,-656.1928392417968
1170,-303.56403231460183,-618.204606657067,-604.7116945904343,-247.80796023556326,-673.4876891056086,-193.66012196646682,-516.1146863197514,-316.0083821135805,-456.890053506912,-657.3584480219387
1171,-299.98172587625766,-617.0524933997242,-604.5284500728671,-248.54940900832275,-673.5303459348881,-192.10360455226203,-518.3590503954758,-314.9213293197934,-458.26775948200833,-659.1992233060496
1172,-296.8006410410453,-615.3252591258939,-603.4319985034156,-249.60799366084308,-673.8364372047319,-191.4968783708917,-519.9929204076528,-314.710869631942,-458.5807739784187,-660.1926923096913
1173,-294.04461402751537,-614.0578756189325,-603.1248584313773,-250.9346224044646,-674.2323438828879,-191.9182457196203,-521.1745522591816,-313.0065700106383,-458.55703500165555,-661.6741871821973
1174,-291.7479497675291,-611.6164791134329,-603.376970932101,-252.25720207627435,-674.0078099988687,-192.11243565045658,-521.8825703522887,-311.76634608152966,-459.09275344595636,-662.1012809597272
1175,-290.61272341010715,-609.1279008280513,-603.7938682459851,-253.8799740168873,-673.0153602995781,-191.45938072513837,-522.9627617919839,-310.0389448357083,-460.45367470562894,-662.7385334722157
1176,-289.1376972120109,-607.2227944148135,-604.9831696321933,-255.8146260708646,-672.0844525579768,-190.49485988028567,-524.9828350561085,-310.3176161044429,-461.171844609756,-662.8284024587202
1177,-289.7272658793831,-605.7597298794554,-606.2989888402228,-257.08639625849025,-671.2602989208542,-190.25957810853276,-528.5149033564605,-310.5508224060696,-462.2517076108312,-662.5944686662511
1178,-290.8063535474591,-604.8763348370263,-606.266571715878,-258.63155931104313,-670.719597585131,-190.33228977786112,-531.5590358187707,-312.7670888664222,-462.98802372743336,-661.3307302998309
1179,-291.10764095693133,-605.7706141160392,-608.7478990842876,-259.4704635678949,-668.8853183573101,-191.14888943245566,-536.1337669653512,-315.99546493066595,-463.0924549535358,-660.8788163667587
1180,-292.1127705967387,-605.2125798296663,-610.2211396511894,-260.860229034132,-666.373361286415,-193.2988772289798,-539.4082135388786,-317.39856671929306,-463.8074697377542,-659.8990978788833
1181,-292.8539749626669,-604.5466355799138,-611.2690079625663,-262.3645595672816,-663.3350507905892,-195.73621671933392,-542.084783437311,-319.69923999144396,-463.7686988368949,-658.6984158616817
1182,-294.2424249112183,-604.3001245265733,-612.1330796773678,-264.2768628877435,-660.3529531109848,-199.82771419846952,-543.8688003903543,-321.3867233898546,-463.43929761312256,-657.8821464079884
1183,-295.4968473491593,-603.5930180326219,-614.535698498132,-265.76961341203435,-658.3209083589644,-203.0953831120002,-546.062658971025,-322.75572146435593,-463.475517216633,-657.7123249363985
1184,-297.75712436122774,-602.5775936807978,-616.2295639165748,-265.8324705489251,-657.0844220676846,-205.45333686354667,-547.4840464457367,-324.1546035883995,-462.41546765762956,-658.1453605411766
